jahr	bundesland	jahr_quartal	tote100kWeighted	baseline	excess
2020	Sachsen-Anhalt	2020/3	270.0081445716532	267.3134777836604	0.010080549661523719
2020	Sachsen-Anhalt	2020/4	311.3965600847157	283.76408275442446	0.09737834704825898
2020	Sachsen-Anhalt	2020/5	33.95242450156287	4.207661125589177	7.069191764298434
2020	Schleswig-Holstein	2020/1	271.14264412653546	297.4942796386213	-0.08857862929027172
2020	Schleswig-Holstein	2020/2	243.58569743882563	252.83249661987136	-0.036572827087761994
2020	Schleswig-Holstein	2020/3	242.0258257501884	243.29879228357845	-0.005232112011087753
2020	Schleswig-Holstein	2020/4	257.45558751000635	262.1742101345068	-0.017998042683449178
2020	Schleswig-Holstein	2020/5	23.298939234831074	4.25285596958724	4.478421889065843
2020	Thüringen	2020/1	278.88979362715605	312.92416012318125	-0.10876234830390763
2020	Thüringen	2020/2	256.89813436224523	262.77886751849366	-0.022379018570945597
2020	Thüringen	2020/3	245.68623527176703	252.73704635231795	-0.02789781388329593
2020	Thüringen	2020/4	302.12659070318887	270.4605608548077	0.11708187599810738
2020	Thüringen	2020/5	34.19954387839087	4.289509913428623	6.972832460726273
2021	Baden-Württemberg	2021/1	244.67303821639373	266.1111407338792	-0.08056071030458789
2021	Baden-Württemberg	2021/2	227.11640170047042	220.99261843013554	0.02771035210966044
2021	Baden-Württemberg	2021/3	217.05258061955257	216.89066163957	0.0007465465721694375
2021	Baden-Württemberg	2021/4	269.6164009860386	232.01681104949594	0.16205545523389508
2021	Baden-Württemberg	2021/5	0	3.5703199807676373	-1
2021	Bayern	2021/1	267.9277377523276	276.37106660644946	-0.030550697501721902
2021	Bayern	2021/2	233.6715378210078	230.5007973122274	0.013755876533847466
2021	Bayern	2021/3	226.9570704078757	223.9283049186763	0.013525603609152226
2021	Bayern	2021/4	290.6891846201926	241.7459074233597	0.20245752128130357
2021	Bayern	2021/5	0	3.6450235601511682	-1
2021	Berlin	2021/1	275.0348740543391	278.5923047821496	-0.012769307216120906
2021	Berlin	2021/2	238.9330252973007	235.31213138571493	0.015387621072755264
2021	Berlin	2021/3	226.85156419475499	229.4878375804575	-0.011487638793834742
2021	Berlin	2021/4	262.60013514016384	242.87647002545975	0.08120862886650371
2021	Berlin	2021/5	0	3.7784822683829415	-1
2021	Brandenburg	2021/1	315.5787830327478	298.97465563146534	0.0555369061842812
2021	Brandenburg	2021/2	269.67923719075594	256.2335014312751	0.05247454249493266
2021	Brandenburg	2021/3	257.9084141824486	243.73737840842523	0.05814059323423626
2021	Brandenburg	2021/4	311.8506222495164	262.0472068898963	0.19005512766463428
2021	Brandenburg	2021/5	0	4.403309058478284	-1
2021	Bremen	2021/1	273.7292209625855	298.2437871696902	-0.08219640194267253
2021	Bremen	2021/2	262.3723778038246	250.9922763250771	0.0453404449147603
2021	Bremen	2021/3	253.28073451503437	246.03912844377916	0.029432741519851202
2021	Bremen	2021/4	288.4366389236062	263.2947740800328	0.09548941839586655
2021	Bremen	2021/5	0	4.151598794209757	-1
2021	Hamburg	2021/1	268.6229886506663	276.2671449488343	-0.027669436767747912
2021	Hamburg	2021/2	241.6775665854186	233.72211929959443	0.03403805899785861
2021	Hamburg	2021/3	241.63165871637247	226.05560645176703	0.06890363176163405
2021	Hamburg	2021/4	268.3696599894135	247.49054024835988	0.08436330423013816
2021	Hamburg	2021/5	0	4.047114080846985	-1
2021	Hessen	2021/1	280.5819156717683	280.21777551154395	0.0012994898684053346
2021	Hessen	2021/2	244.58902078795822	235.87213242726327	0.036955990820081386
2021	Hessen	2021/3	232.67507180706735	231.41982108833795	0.005424127945593105
2021	Hessen	2021/4	274.02492590934384	245.43004306373464	0.11650930134165982
2021	Hessen	2021/5	0	3.7315326689507624	-1
2021	Mecklenburg-Vorpomme	2021/1	310.23074054764777	307.65029780022974	0.008387584103993317
2021	Mecklenburg-Vorpomme	2021/2	280.9315512121768	266.9541875444496	0.052358660473905916
2021	Mecklenburg-Vorpomme	2021/3	271.8429970749786	255.03398575342536	0.0659089072850263
2021	Mecklenburg-Vorpomme	2021/4	317.80026663659777	272.7096162168399	0.16534308927304164
2021	Mecklenburg-Vorpomme	2021/5	0	3.971813642895251	-1
2021	Niedersachsen	2021/1	279.33629435355965	298.32657213223416	-0.0636560050381868
2021	Niedersachsen	2021/2	254.45944760537154	251.45144705665166	0.011962550161988883
2021	Niedersachsen	2021/3	249.94515658743947	242.794160287631	0.029452917200878614
2021	Niedersachsen	2021/4	283.02697412765946	261.10322794424627	0.08396581825520211
2021	Niedersachsen	2021/5	0	4.018888458072453	-1
2021	Nordrhein-Westfalen	2021/1	281.9158923044158	298.3570927177771	-0.05510578033723301
2021	Nordrhein-Westfalen	2021/2	259.48778836517556	251.2608387576127	0.03274266554327343
2021	Nordrhein-Westfalen	2021/3	249.82263008311304	244.0690734642376	0.023573476709733532
2021	Nordrhein-Westfalen	2021/4	288.6107413209764	258.57932696024227	0.11614004380694976
2021	Nordrhein-Westfalen	2021/5	0	3.9082144641018512	-1
2021	Rheinland-Pfalz	2021/1	275.2567668149817	295.4183121221407	-0.06824744601080535
2021	Rheinland-Pfalz	2021/2	249.6329154519391	246.04260535243066	0.014592229237557097
2021	Rheinland-Pfalz	2021/3	251.5790084495892	239.9950312235295	0.04826757107012969
2021	Rheinland-Pfalz	2021/4	285.3289096975996	253.95190505803853	0.12355490947150072
2021	Rheinland-Pfalz	2021/5	0	3.8030420976804336	-1
2021	Saarland	2021/1	307.8056132416546	320.23286382418615	-0.03880691829728733
2021	Saarland	2021/2	269.2915375866868	270.8401552781442	-0.005717828989822538
2021	Saarland	2021/3	267.91712239831554	267.63546870330487	0.0010523780587650133
2021	Saarland	2021/4	327.17929593289904	275.94420967043595	0.18567190202560835
2021	Saarland	2021/5	0	4.0284902149348625	-1
2021	Sachsen	2021/1	323.7412391384166	291.01779328384777	0.11244482849422055
2021	Sachsen	2021/2	263.2975927519666	244.5570055686588	0.07663075175348588
2021	Sachsen	2021/3	231.19282081497377	239.2488538422857	-0.033672190683189385
2021	Sachsen	2021/4	344.23921775965795	251.988182960303	0.36609270210852607
2021	Sachsen	2021/5	0	4.122546893179835	-1
2021	Sachsen-Anhalt	2021/1	362.3377461591732	328.9777999035852	0.1014048554807192
2021	Sachsen-Anhalt	2021/2	301.0966832521402	281.01213948846	0.07147215704005205
2021	Sachsen-Anhalt	2021/3	274.85489249399626	267.3134777836604	0.02821187608220499
2021	Sachsen-Anhalt	2021/4	342.33461835133704	283.76408275442446	0.20640574038963488
2021	Sachsen-Anhalt	2021/5	0	4.207661125589177	-1
2021	Schleswig-Holstein	2021/1	277.6580327591086	297.4942796386213	-0.06667774218586198
2021	Schleswig-Holstein	2021/2	250.04067281070195	252.83249661987136	-0.011042187402701131
2021	Schleswig-Holstein	2021/3	241.26133695454828	243.29879228357845	-0.008374292818746909
2021	Schleswig-Holstein	2021/4	274.018945457074	262.1742101345068	0.045178872919996005
2021	Schleswig-Holstein	2021/5	0	4.25285596958724	-1
2021	Thüringen	2021/1	348.9504440475684	312.92416012318125	0.11512784410831545
2021	Thüringen	2021/2	289.2786002299274	262.77886751849366	0.10084423059464154
2021	Thüringen	2021/3	257.63205477410224	252.73704635231795	0.019367989348742398
2021	Thüringen	2021/4	367.1418766242905	270.4605608548077	0.35746918317375154
2021	Thüringen	2021/5	0	4.289509913428623	-1
2022	Baden-Württemberg	2022/1	252.958439286819	266.1111407338792	-0.04942559492544285
2022	Baden-Württemberg	2022/2	195.08905242101625	187.701094945618	0.03936022577566067
2022	Bayern	2022/1	269.69708685565894	276.37106660644946	-0.02414861958142034
2022	Bayern	2022/2	205.5403377795616	196.07169027590942	0.048291762519760306
2022	Berlin	2022/1	272.2499540842018	278.5923047821496	-0.022765706694258148
2022	Berlin	2022/2	194.75716667252985	201.1680729096179	-0.031868408064774756
2022	Brandenburg	2022/1	295.13400219272137	298.97465563146534	-0.012846083660944863
2022	Brandenburg	2022/2	222.3029032748336	218.09497173965326	0.01929403278587949
2022	Bremen	2022/1	284.61591240321854	298.2437871696902	-0.045693742343467125
2022	Bremen	2022/2	234.351862586648	215.10722612815377	0.08946531832003135
2022	Hamburg	2022/1	266.2580863661568	276.2671449488343	-0.03622963774621557
2022	Hamburg	2022/2	201.67518464877062	199.43486402507028	0.011233344955266844
2022	Hessen	2022/1	268.23026058906004	280.21777551154395	-0.04277928086682026
2022	Hessen	2022/2	208.06863511936214	200.83740772296434	0.0360053810611447
2022	Mecklenburg-Vorpomme	2022/1	323.27678961368883	307.65029780022974	0.05079303327574225
2022	Mecklenburg-Vorpomme	2022/2	239.1478833504773	227.26000652348534	0.05230958587411383
2022	Niedersachsen	2022/1	284.09447076823204	298.32657213223416	-0.04770644888345277
2022	Niedersachsen	2022/2	229.79675061945915	214.33714610307914	0.07212750938162249
2022	Nordrhein-Westfalen	2022/1	287.8086638041693	298.3570927177771	-0.03535504659038147
2022	Nordrhein-Westfalen	2022/2	222.58488575511228	213.84642237369255	0.040863266658487385
2022	Rheinland-Pfalz	2022/1	284.2263908682737	295.4183121221407	-0.03788499491947439
2022	Rheinland-Pfalz	2022/2	223.36735868884955	209.08544097056588	0.06830661021631923
2022	Saarland	2022/1	315.1277657035526	320.23286382418615	-0.015941830765490494
2022	Saarland	2022/2	255.00506835083556	229.6547353500347	0.11038454296255829
2022	Sachsen	2022/1	274.17737055068073	291.01779328384777	-0.057867330183283716
2022	Sachsen	2022/2	214.66537520792625	208.45649052085614	0.029785038938132224
2022	Sachsen-Anhalt	2022/1	326.8198325948673	328.9777999035852	-0.0065596137774353025
2022	Sachsen-Anhalt	2022/2	246.82307501207578	240.19820058013465	0.027580866201081022
2022	Schleswig-Holstein	2022/1	282.27642742015905	297.4942796386213	-0.051153428015315194
2022	Schleswig-Holstein	2022/2	224.83929276509727	215.1520623752575	0.04502504081482517
2022	Thüringen	2022/1	298.2452635252616	312.92416012318125	-0.04690879921876723
2022	Thüringen	2022/2	231.93149412390275	223.9626421740103	0.03558116600402017
