jahr	woche	tote100kWeighted	baseline	excess	excessAbs
2020	48	21.912637258582194	19.04037290911187	0.15085126552830208	2.872264349470324
2020	49	23.275472500663437	19.501210329978473	0.19353989351537493	3.7742621706849633
2020	50	24.635220516778762	19.48358948148513	0.26440872407977634	5.151631035293633
2020	51	25.321033408564105	19.859589133142183	0.27500288343366197	5.461444275421922
2020	52	26.14641584566682	19.508506472408122	0.34025717871570693	6.637909373258697
2021	01	25.042220787221538	20.305906179145023	0.2332481282190153	4.7363146080765155
2021	02	24.806695371408278	20.64866806653264	0.2013702429366362	4.158027304875638
2021	03	24.366252751363316	20.634436843243535	0.1808537803318686	3.7318159081197813
2021	04	22.94917281538538	20.850996637207466	0.10062714097962266	2.0981761781779156
2021	05	22.099386534025584	21.578771646384126	0.024126252234041967	0.5206148876414574
2021	06	21.28820306958072	21.593330030820923	-0.014130611665948867	-0.30512696124020167
2021	07	20.86241637551346	22.15499643500667	-0.058342598396938894	-1.2925800594932078
2021	08	19.397526623977797	22.645980409634756	-0.14344504971287975	-3.2484537856569595
2021	09	18.879131707496676	23.1672685158824	-0.1850946219855819	-4.288136808385726
2021	10	19.05426678222804	22.60703684936729	-0.15715328332552714	-3.5527700671392495
2021	11	18.77931219168811	21.62468605906887	-0.13157989251767566	-2.8453738673807614
2021	12	18.893873141561897	20.746699654049383	-0.08930704851293525	-1.8528265124874856
2021	13	19.00428405254421	20.044660185710537	-0.05190290698507283	-1.0403761331663262
2021	14	19.303450889669413	19.578570761742082	-0.014052091719088722	-0.2751198720726684
2021	15	19.622677097562814	18.971570244575208	0.03432013505438669	0.6511068529876063
2021	16	19.826119080989795	18.527960273173417	0.07006485272401952	1.2981588078163782
2021	17	20.053967592001396	18.49409745896197	0.08434421503946021	1.559870133039425
2021	18	19.894346336458014	17.972739632278046	0.10691785134019693	1.9216067041799683
2021	19	19.10656292355195	18.282436847403627	0.0450774742462936	0.8241260761483247
2021	20	18.33670123192031	17.818910124266658	0.029058517274212825	0.5177911076536503
2021	21	17.63881112202515	17.47389246730072	0.009438003297379094	0.16491865472443124
2021	22	18.568367868565836	17.640627857517863	0.05259109928179795	0.9277400110479732
2021	23	17.86214071131603	17.46651506843227	0.022650519656252754	0.39562564288376123
2021	24	19.507010747184875	16.959347347381485	0.150221783162944	2.5476633998033904
2021	25	17.601703765704766	17.327891047151294	0.015801849042586635	0.2738127185534722
2021	26	17.37908982747464	17.429706952346297	-0.002904072054111251	-0.05061712487165693
2021	27	17.40534489483123	18.032122763827395	-0.03475896194836736	-0.6267778689961645
2021	28	18.098970286212595	17.270528045084845	0.04796855307290526	0.8284422411277497
2021	29	18.003510312191004	17.68460289691234	0.01803305492001428	0.3189074152786624
2021	30	17.655719665782573	18.253546777170076	-0.03275128492481316	-0.5978271113875024
2021	31	17.407403566666982	17.91243103257694	-0.02819424482313293	-0.5050274659099578
2021	32	17.9381993825051	17.530414608827872	0.02326155899769078	0.40778477367722843
2021	33	17.86101961896156	17.37222179544098	0.028136747807862905	0.48879782352058143
2021	34	17.55265483869913	17.152298380162712	0.023341271802934882	0.4003564585364181
2021	35	17.730994374065094	17.31917235114917	0.023778389322893778	0.4118220229159242
2021	36	19.236168214359342	16.899454432829877	0.13827155135789626	2.3367137815294647
2021	37	18.39676883833684	17.14722417518626	0.0728715417950152	1.24954466315058
2021	38	18.534851767427217	17.195971763222428	0.07786009552936668	1.338880004204789
2021	39	18.492409756612957	17.337564336532726	0.06660943819235365	1.1548454200802318
2021	40	18.508344343389783	17.55263226729073	0.054448362020323327	0.9557120760990543
2021	41	19.292334683871843	18.21599604655779	0.05908755330002635	1.076338637314052
2021	42	20.126175478934112	18.143658341905155	0.10926777277601585	1.9825171370289567
2021	43	20.614444624695903	18.147342819965242	0.13594837708231422	2.4671018047306603
2021	44	20.61186333540889	18.055110165781496	0.14160828408973214	2.5567531696273953
2021	45	21.3295989887742	18.484264778657653	0.1539327771046557	2.8453342101165475
2021	46	22.6118096848343	18.551796631193582	0.21884743210337265	4.060013053640716
2021	47	23.571379458560273	18.706552881884665	0.26006002321179555	4.864826576675608
2021	48	24.505241278450228	18.85608502875122	0.29959327405902836	5.649156249699008
2021	49	24.267331274467768	19.312462098348032	0.2565633087530341	4.954869176119736
2021	50	23.21683221075724	19.29501179844817	0.20325566282496332	3.9218204123090707
2021	51	22.728977260994984	19.667372226275365	0.1556692474976069	3.0616050347196193
2021	52	22.405560087388352	19.319687622905356	0.15972683020114653	3.0858724644829962
2022	01	21.050444556461134	20.10744863067446	0.04689784085028603	0.942995925786672
2022	02	20.227322254552387	20.446860572323143	-0.010737018379629482	-0.2195383177707555
2022	03	20.121667025194057	20.43276843633508	-0.015225612334929584	-0.3111014111410242
2022	04	20.51503198311259	20.64721170688813	-0.006401819560528987	-0.13217972377553977
2022	05	20.903279177707233	21.36787388677832	-0.0217426736760441	-0.46459470907108624
2022	06	20.75133209648754	21.382289986440455	-0.029508433865270467	-0.6309578899529136
2022	07	21.363916017013562	21.938467005584744	-0.02618920403257541	-0.5745509885711826
2022	08	20.60832936691813	22.424652402149714	-0.08099670856246866	-1.8163230352315836
2022	09	20.930122302580422	22.940845756225254	-0.08764818328893564	-2.0107234536448324
2022	10	21.407903722358483	22.386089452500222	-0.04369614140144018	-0.9781857301417389
2022	11	21.506610252351866	21.413339559983008	0.004355728451771235	0.09327069236885777
2022	12	21.39213546373115	20.543934058863766	0.041287194674450634	0.8482014048673854
2022	13	21.033387943725835	19.848755896323684	0.05968293698556515	1.1846320474021503
2022	14	21.07883710238925	19.387221746255975	0.08725413977688468	1.6916153561332763
2022	15	20.469260141342076	18.78615368211506	0.08959292507169159	1.683106459227016
2022	16	19.704754848576826	18.346879284148148	0.0740112551785248	1.357875564428678
2022	17	19.514160187519483	18.31334742443996	0.06557035888900264	1.2008127630795222
2022	18	19.3627728553895	17.797085031333182	0.08797439700376786	1.5656878240563188
2022	19	19.367428529193305	18.10375545467022	0.06980170924685658	1.2636730745230835
2022	20	18.64568748297489	17.644758959158295	0.05672667595705949	1.0009285238165937
2022	21	17.276536137129188	17.303113294448032	-0.0015359754552015659	-0.026577157318843803
2022	22	18.084338651208117	17.468219114603446	0.035270884373644895	0.6161195366046712
2022	23	17.993555128616883	17.295807997778844	0.04034197945118523	0.6977471308380387
2022	24	18.562550563607676	16.793597024863065	0.10533499976959426	1.7689535387446114
2022	25	19.191510336946088	17.158538803176366	0.11848162346978985	2.0329715337697216
2022	26	18.476310477427287	17.25935962178119	0.07050961810369327	1.2169508556460968
